id,sample,species_code_sample,rt,mz,pc_id,tic,date_update,error message
3894,DN634,LA12_634_2,11.2655,323.0381,LA12_128,4929.6945,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3895,DN634,LA12_634_2,11.4957,323.5411,LA12_22,6415.6475,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3896,DN634,LA12_634_2,7.0425,325.0543,LA12_2,3100.6615,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3897,DN634,LA12_634_2,11.6016,325.0540,LA12_19,771.6560,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3898,DN634,LA12_634_2,10.3041,325.0551,LA12_11,657.2461,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3899,DN634,LA12_634_2,13.7404,328.0507,LA12_116,195.1786,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3900,DN634,LA12_634_2,10.6251,334.0296,LA12_130,2655.4451,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3901,DN634,LA12_634_2,1.9091,341.0502,LA12_48,1910.6120,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3902,DN634,LA12_634_2,7.0461,341.0498,LA12_2,889.6475,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3903,DN634,LA12_634_2,11.6034,343.0646,LA12_19,2411.9122,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3904,DN634,LA12_634_2,12.1931,343.0646,LA12_99,2027.1833,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3905,DN634,LA12_634_2,9.4838,343.0644,LA12_151,2758.2462,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3906,DN634,LA12_634_2,9.1100,343.0639,LA12_5,1887.2058,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3907,DN634,LA12_634_2,2.8619,343.0655,LA12_137,5251.3993,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3908,DN634,LA12_634_2,7.0389,343.0648,LA12_2,14495.5406,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3909,DN634,LA12_634_2,7.2849,343.0654,LA12_30,14465.2248,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3910,DN634,LA12_634_2,10.3041,343.0649,LA12_123,4009.9154,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3911,DN634,LA12_634_2,2.0623,343.0662,LA12_138,810.8428,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3912,DN634,LA12_634_2,6.6873,343.0654,LA12_77,3527.3880,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3913,DN634,LA12_634_2,12.8528,343.0655,LA12_49,1006.7301,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3914,DN634,LA12_634_2,7.0390,344.0684,LA12_2,2285.8942,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3915,DN634,LA12_634_2,10.3041,344.0685,LA12_123,622.7607,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3916,DN634,LA12_634_2,16.5530,372.0466,LA12_58,1088.8879,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3917,DN634,LA12_634_2,17.3301,372.0468,LA12_82,1461.1373,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3918,DN634,LA12_634_2,16.0418,372.0463,LA12_97,172.3841,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3919,DN634,LA12_634_2,15.7577,372.0473,LA12_115,472.3348,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3920,DN634,LA12_634_2,15.5798,372.0463,LA12_153,25.5184,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3921,DN634,LA12_634_2,16.4564,372.5489,LA12_110,304.2703,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3922,DN634,LA12_634_2,13.5526,399.0454,LA12_59,4583.9157,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3923,DN634,LA12_634_2,10.9567,399.5456,LA12_125,1242.2857,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3924,DN634,LA12_634_2,10.6632,425.4991,LA12_131,438.6348,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3925,DN634,LA12_634_2,7.0533,435.0548,LA12_2,1009.2742,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3926,DN634,LA12_634_2,11.0615,441.0820,LA12_60,427.5814,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3927,DN634,LA12_634_2,11.6891,441.0815,LA12_145,26.4723,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3928,DN634,LA12_634_2,11.4993,441.0805,LA12_133,46.8249,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3929,DN634,LA12_634_2,12.4675,441.0817,LA12_65,285.6506,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3930,DN634,LA12_634_2,13.8045,441.0820,LA12_101,421.7184,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3931,DN634,LA12_634_2,12.5032,447.0916,LA12_28,1320.8291,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3932,DN634,LA12_634_2,13.8581,447.0935,LA12_50,27.0401,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3933,DN634,LA12_634_2,17.3215,448.0535,LA12_154,192.3448,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3934,DN634,LA12_634_2,17.2763,448.5566,LA12_117,145.7122,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3935,DN634,LA12_634_2,30.2130,452.2797,LA12_21,2452.7152,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3936,DN634,LA12_634_2,7.0568,463.0495,LA12_2,1679.0812,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3937,DN634,LA12_634_2,10.9882,463.0879,LA12_127,128.3125,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3938,DN634,LA12_634_2,9.8801,473.0343,LA12_38,599.6162,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3939,DN634,LA12_634_2,11.7369,473.0353,LA12_56,4520.4680,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3940,DN634,LA12_634_2,15.8006,473.1083,LA12_107,325.8399,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3941,DN634,LA12_634_2,12.6702,475.0504,LA12_31,5545.1014,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3942,DN634,LA12_634_2,12.7702,475.5524,LA12_75,1262.2535,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3943,DN634,LA12_634_2,13.0876,475.5527,LA12_84,642.3896,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3944,DN634,LA12_634_2,13.3706,475.5531,LA12_71,1051.3760,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3945,DN634,LA12_634_2,10.5929,477.1024,LA12_104,122.8079,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3946,DN634,LA12_634_2,30.3328,480.3104,LA12_94,2425.0754,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3947,DN634,LA12_634_2,14.8027,483.1849,LA12_111,205.6778,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3948,DN634,LA12_634_2,12.8563,489.1016,LA12_49,713.5087,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3949,DN634,LA12_634_2,14.0966,489.1022,LA12_79,296.8727,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3950,DN634,LA12_634_2,11.6051,489.1022,LA12_19,2549.3164,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3951,DN634,LA12_634_2,12.3960,489.1047,LA12_32,71.9265,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3952,DN634,LA12_634_2,13.1559,489.1021,LA12_61,1062.4028,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3953,DN634,LA12_634_2,13.9287,489.1042,LA12_141,17.2984,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3954,DN634,LA12_634_2,12.6139,489.1042,LA12_26,47.1892,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3955,DN634,LA12_634_2,11.6016,490.1055,LA12_19,646.7150,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3956,DN634,LA12_634_2,7.0533,491.0457,LA12_2,3185.9277,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3957,DN634,LA12_634_2,7.0479,493.0609,LA12_2,3071.9785,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3958,DN634,LA12_634_2,7.0426,495.0768,LA12_2,25677.3379,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3959,DN634,LA12_634_2,7.9583,495.0766,LA12_41,3112.5164,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3960,DN634,LA12_634_2,8.7038,495.0754,LA12_109,2221.6004,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3961,DN634,LA12_634_2,5.4243,495.0773,LA12_25,8717.9824,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3962,DN634,LA12_634_2,9.2953,495.0767,LA12_3,22554.6967,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3963,DN634,LA12_634_2,9.1100,495.0782,LA12_5,14769.1227,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3964,DN634,LA12_634_2,7.0426,496.0801,LA12_2,5092.8528,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3965,DN634,LA12_634_2,5.4239,496.0809,LA12_25,1813.2189,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3966,DN634,LA12_634_2,9.2938,496.0804,LA12_3,4653.4398,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3967,DN634,LA12_634_2,9.1135,496.0805,LA12_5,2936.2354,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3968,DN634,LA12_634_2,7.0464,497.0820,LA12_2,1272.8397,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3969,DN634,LA12_634_2,9.2945,497.0820,LA12_3,1153.9747,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3970,DN634,LA12_634_2,29.2684,504.3084,LA12_108,587.5064,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3971,DN634,LA12_634_2,10.3103,505.0974,LA12_124,4153.4338,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3972,DN634,LA12_634_2,11.9721,505.0973,LA12_16,4132.6816,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3973,DN634,LA12_634_2,11.5551,505.0972,LA12_134,401.2096,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3974,DN634,LA12_634_2,12.9593,505.0976,LA12_40,471.1550,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3975,DN634,LA12_634_2,10.3090,506.1008,LA12_124,950.7614,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3976,DN634,LA12_634_2,11.9650,506.1006,LA12_16,847.3323,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3977,DN634,LA12_634_2,7.0497,507.0398,LA12_2,816.7429,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3978,DN634,LA12_634_2,7.0497,509.0563,LA12_2,1117.0654,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3979,DN634,LA12_634_2,7.0426,517.0587,LA12_2,3249.3232,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3980,DN634,LA12_634_2,13.5139,519.1158,LA12_146,250.6734,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3981,DN634,LA12_634_2,10.3076,527.0782,LA12_124,566.9135,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3982,DN634,LA12_634_2,30.3380,540.3300,LA12_94,1234.7398,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3983,DN634,LA12_634_2,31.0247,540.3301,LA12_150,38.3852,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3984,DN634,LA12_634_2,13.9108,551.0570,LA12_142,4248.7596,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3985,DN634,LA12_634_2,14.1246,551.5577,LA12_85,1310.2336,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3986,DN634,LA12_634_2,29.2548,559.3125,LA12_108,53.4394,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3987,DN634,LA12_634_2,14.7294,593.0929,LA12_70,176.7260,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3988,DN634,LA12_634_2,13.8796,593.0931,LA12_46,1426.9679,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3989,DN634,LA12_634_2,12.4692,593.0924,LA12_65,533.2084,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3990,DN634,LA12_634_2,15.1594,593.0929,LA12_80,561.1693,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3991,DN634,LA12_634_2,13.5598,593.0925,LA12_147,142.3278,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3992,DN634,LA12_634_2,7.0530,593.9950,LA12_2,1325.0476,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3993,DN634,LA12_634_2,13.8760,594.0956,LA12_46,560.4649,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3994,DN634,LA12_634_2,11.7584,625.0478,LA12_56,1362.9847,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3995,DN634,LA12_634_2,12.7973,625.0462,LA12_152,1003.3851,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3996,DN634,LA12_634_2,12.6298,625.0468,LA12_135,1396.3707,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3997,DN634,LA12_634_2,14.9073,627.0633,LA12_112,151.6950,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3998,DN634,LA12_634_2,14.6333,627.0605,LA12_96,1041.0635,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
3999,DN634,LA12_634_2,14.2508,641.1141,LA12_88,199.2782,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4000,DN634,LA12_634_2,13.1524,641.1146,LA12_61,707.2726,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4001,DN634,LA12_634_2,9.3058,643.0545,LA12_3,2217.5563,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4002,DN634,LA12_634_2,9.3017,645.0729,LA12_3,2719.9092,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4003,DN634,LA12_634_2,7.9548,647.0882,LA12_140,4040.3451,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4004,DN634,LA12_634_2,8.7404,647.0881,LA12_37,2411.3672,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4005,DN634,LA12_634_2,10.6479,647.0879,LA12_132,6233.8308,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4006,DN634,LA12_634_2,10.9632,647.0898,LA12_125,14975.1698,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4007,DN634,LA12_634_2,9.9187,647.0884,LA12_95,2669.8334,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4008,DN634,LA12_634_2,9.2953,647.0882,LA12_3,17393.4172,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4009,DN634,LA12_634_2,9.1207,647.0892,LA12_5,14082.2146,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4010,DN634,LA12_634_2,9.2953,648.0919,LA12_3,5136.4621,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4011,DN634,LA12_634_2,9.1189,648.0923,LA12_5,4054.5542,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4012,DN634,LA12_634_2,7.9724,648.0918,LA12_140,1096.7744,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4013,DN634,LA12_634_2,10.6143,648.0920,LA12_132,1193.4519,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4014,DN634,LA12_634_2,8.6895,648.0912,LA12_109,464.0754,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4015,DN634,LA12_634_2,10.9417,648.0928,LA12_125,2461.3889,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4016,DN634,LA12_634_2,9.2902,649.0940,LA12_3,1249.0547,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4017,DN634,LA12_634_2,11.5086,657.1068,LA12_134,375.8755,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4018,DN634,LA12_634_2,11.9650,657.1091,LA12_16,874.3919,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4019,DN634,LA12_634_2,12.4762,657.1081,LA12_149,200.7316,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4020,DN634,LA12_634_2,12.9879,657.1098,LA12_139,639.4029,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4021,DN634,LA12_634_2,14.1620,657.1112,LA12_155,86.2836,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4022,DN634,LA12_634_2,13.1902,657.1095,LA12_27,925.3835,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4023,DN634,LA12_634_2,11.9650,658.1112,LA12_16,372.4664,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
4024,DN634,LA12_634_2,13.1966,658.1140,LA12_27,393.4227,2017-05-10 18:39:01+00:00,"UPLCResult could not be found matching {""diva__iexact"": ""DN634""}"
