id,site,year,plant_field,species_code,toughness1,toughness2,toughness3,toughness4,toughness5,toughness6,toughness7,toughness,notes,max_toughness,updated,error message
1466,BCI,0,0,IngPu,220,280,260,0,0,0,0,253.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngPu"", ""plant_number__iexact"": ""0""}"
1467,BCI,0,0,IngF,160,230,240,270,240,0,0,228.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngF"", ""plant_number__iexact"": ""0""}"
1468,BCI,0,0,IngMu,220,220,220,200,0,0,0,215.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngMu"", ""plant_number__iexact"": ""0""}"
1469,BCI,0,0,IngP,270,300,0,0,0,0,0,285.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngP"", ""plant_number__iexact"": ""0""}"
1470,BCI,0,0,IngV,190,290,200,0,0,0,0,227.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngV"", ""plant_number__iexact"": ""0""}"
1471,BCI,0,0,IngA,340,220,175,300,0,0,0,259.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngA"", ""plant_number__iexact"": ""0""}"
1472,BCI,0,0,PITR,250,200,150,150,150,0,0,180.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""PITR"", ""plant_number__iexact"": ""0""}"
1473,BCI,0,0,IngPu,230,275,255,0,0,0,0,253.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngPu"", ""plant_number__iexact"": ""0""}"
1474,BCI,0,0,IngMu,270,260,240,0,0,0,0,257.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngMu"", ""plant_number__iexact"": ""0""}"
1475,BCI,0,0,IngC,250,280,230,0,0,0,0,253.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngC"", ""plant_number__iexact"": ""0""}"
1476,BCI,0,0,IngP,205,220,150,200,0,0,0,194.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngP"", ""plant_number__iexact"": ""0""}"
1477,BCI,0,0,IngV,200,250,230,0,0,0,0,227.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngV"", ""plant_number__iexact"": ""0""}"
1478,BCI,0,0,IngA,220,230,215,230,0,0,0,224.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngA"", ""plant_number__iexact"": ""0""}"
1479,BCI,0,0,IngU,155,160,200,200,0,0,0,179.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngU"", ""plant_number__iexact"": ""0""}"
1480,BCI,0,0,PITR,210,245,280,200,0,0,0,234.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""PITR"", ""plant_number__iexact"": ""0""}"
1481,BCI,0,0,IngM,200,200,230,0,0,0,0,210.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngM"", ""plant_number__iexact"": ""0""}"
1482,BCI,0,0,IngSp,140,190,190,0,0,0,0,173.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngSp"", ""plant_number__iexact"": ""0""}"
1483,BCI,0,0,IngPu,140,190,180,0,0,0,0,170.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngPu"", ""plant_number__iexact"": ""0""}"
1484,BCI,0,0,IngF,175,175,140,0,0,0,0,163.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngF"", ""plant_number__iexact"": ""0""}"
1485,BCI,0,0,IngP,120,170,190,220,0,0,0,175.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngP"", ""plant_number__iexact"": ""0""}"
1486,BCI,0,0,IngV,275,220,255,0,0,0,0,250.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngV"", ""plant_number__iexact"": ""0""}"
1487,BCI,0,0,IngO,150,140,140,160,0,0,0,148.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngO"", ""plant_number__iexact"": ""0""}"
1488,BCI,0,0,IngU,190,230,185,0,0,0,0,202.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngU"", ""plant_number__iexact"": ""0""}"
1489,BCI,0,0,PITR,130,130,185,0,0,0,0,148.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""PITR"", ""plant_number__iexact"": ""0""}"
1490,BCI,0,0,IngM,200,200,230,0,0,0,0,210.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngM"", ""plant_number__iexact"": ""0""}"
1491,BCI,0,0,IngSp,180,230,220,0,0,0,0,210.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngSp"", ""plant_number__iexact"": ""0""}"
1492,BCI,0,0,IngR,180,230,220,0,0,0,0,210.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngR"", ""plant_number__iexact"": ""0""}"
1493,BCI,0,0,IngG,250,230,260,0,0,0,0,247.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngG"", ""plant_number__iexact"": ""0""}"
1494,BCI,0,0,IngS,210,240,220,0,0,0,0,223.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngS"", ""plant_number__iexact"": ""0""}"
1495,BCI,0,0,IngPu,290,270,310,0,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngPu"", ""plant_number__iexact"": ""0""}"
1496,BCI,0,0,IngF,240,340,310,320,300,0,0,302.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngF"", ""plant_number__iexact"": ""0""}"
1497,BCI,0,0,IngQ,240,230,210,0,0,0,0,227.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""IngQ"", ""plant_number__iexact"": ""0""}"
1498,Manaus,0,0,M36,260,240,300,0,0,0,0,266.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M36"", ""plant_number__iexact"": ""0""}"
1499,Manaus,0,0,M37,320,260,290,0,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M37"", ""plant_number__iexact"": ""0""}"
1500,Manaus,0,0,M70,230,240,260,0,0,0,0,243.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1501,Manaus,0,0,M63,280,300,330,0,0,0,0,303.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1502,Manaus,0,0,M4,300,330,280,310,0,0,0,305.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M4"", ""plant_number__iexact"": ""0""}"
1503,Manaus,0,0,M26,220,280,240,0,0,0,0,246.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M26"", ""plant_number__iexact"": ""0""}"
1504,Manaus,0,0,M18,320,380,360,350,0,0,0,352.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1505,Manaus,0,0,M41,380,250,280,260,250,0,0,284.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1506,Manaus,0,0,M65,360,240,370,330,300,0,0,320.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M65"", ""plant_number__iexact"": ""0""}"
1507,Manaus,0,0,M60,320,250,290,0,0,0,0,286.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M60"", ""plant_number__iexact"": ""0""}"
1508,Manaus,0,0,M15,210,240,200,0,0,0,0,216.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1509,Manaus,0,0,M51,170,140,140,0,0,0,0,150.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1510,Manaus,0,0,M51,120,240,230,250,0,0,0,210.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1511,Manaus,0,0,M51,240,210,260,0,0,0,0,236.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1512,Manaus,0,0,M60,230,220,260,0,0,0,0,236.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M60"", ""plant_number__iexact"": ""0""}"
1513,Manaus,0,0,M39,220,190,200,0,0,0,0,203.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1514,Manaus,0,0,M51,210,190,220,0,0,0,0,206.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1515,Manaus,0,0,M18,250,250,300,0,0,0,0,266.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1516,Manaus,0,0,M51,260,280,290,0,0,0,0,276.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1517,Manaus,0,0,M15,230,270,190,260,0,0,0,237.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1518,Manaus,0,0,M39,200,200,220,0,0,0,0,206.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1519,Manaus,0,0,M29,250,220,220,0,0,0,0,230.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1520,Manaus,0,0,M4,340,310,325,0,0,0,0,325.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M4"", ""plant_number__iexact"": ""0""}"
1521,Manaus,0,0,M8,190,170,170,0,0,0,0,176.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M8"", ""plant_number__iexact"": ""0""}"
1522,Manaus,0,0,M51,300,210,300,0,0,0,0,270.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1523,Manaus,0,0,M65,320,300,200,200,300,0,0,264.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M65"", ""plant_number__iexact"": ""0""}"
1524,Manaus,0,0,M29,280,200,200,190,0,0,0,217.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1525,Manaus,0,0,M4,320,320,320,0,0,0,0,320.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M4"", ""plant_number__iexact"": ""0""}"
1526,Manaus,0,0,M62,300,250,390,0,0,0,0,313.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1527,Manaus,0,0,M9,350,300,300,340,0,0,0,322.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M9"", ""plant_number__iexact"": ""0""}"
1528,Manaus,0,0,M51,220,220,250,250,0,0,0,235.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M51"", ""plant_number__iexact"": ""0""}"
1529,Manaus,0,0,M39,210,150,260,0,0,0,0,206.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1530,Manaus,0,0,M18,270,270,270,0,0,0,0,270.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1531,Manaus,0,0,M8,250,220,220,0,0,0,0,230.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M8"", ""plant_number__iexact"": ""0""}"
1532,Manaus,0,0,M62,220,210,320,180,0,0,0,232.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1533,Manaus,0,0,M39,190,180,150,0,0,0,0,173.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1534,Manaus,0,0,M18,380,460,370,250,240,0,0,340.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1535,Manaus,0,0,M60,380,270,340,200,0,0,0,297.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M60"", ""plant_number__iexact"": ""0""}"
1536,Manaus,0,0,M26,350,240,210,320,210,220,220,252.8571,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M26"", ""plant_number__iexact"": ""0""}"
1537,Manaus,0,0,M5,100,100,0,0,0,0,0,100.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1538,Manaus,0,0,M18,320,290,280,300,0,0,0,297.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1539,Manaus,0,0,M16,250,200,220,300,0,0,0,242.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1540,Manaus,0,0,M27,220,150,300,470,300,400,0,306.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M27"", ""plant_number__iexact"": ""0""}"
1541,Manaus,0,0,M28,320,280,300,400,0,0,0,325.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1542,Manaus,0,0,M27,300,240,260,310,0,0,0,277.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M27"", ""plant_number__iexact"": ""0""}"
1543,Manaus,0,0,M27,230,250,350,310,0,0,0,285.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M27"", ""plant_number__iexact"": ""0""}"
1544,Manaus,0,0,M31,450,440,320,220,320,0,0,350.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M31"", ""plant_number__iexact"": ""0""}"
1545,Manaus,0,0,M41,240,220,240,0,0,0,0,233.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1546,Manaus,0,0,M61,370,340,280,260,210,0,0,292.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M61"", ""plant_number__iexact"": ""0""}"
1547,Manaus,0,0,M16,320,210,330,220,280,380,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1548,Manaus,0,0,M18,370,380,380,0,0,0,0,376.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1549,Manaus,0,0,M41,260,250,250,0,0,0,0,253.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1550,Manaus,0,0,M28,320,230,310,260,330,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1551,Manaus,0,0,M29,240,160,150,280,260,0,0,218.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1552,Manaus,0,0,M16,320,320,320,0,0,0,0,320.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1553,Manaus,0,0,M31,300,350,400,300,360,0,0,342.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M31"", ""plant_number__iexact"": ""0""}"
1554,Manaus,0,0,M14,270,270,250,0,0,0,0,263.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M14"", ""plant_number__iexact"": ""0""}"
1555,Manaus,0,0,M15,210,220,160,0,0,0,0,196.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1556,Manaus,0,0,M16,320,300,270,350,0,0,0,310.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1557,Manaus,0,0,M41,280,210,340,290,0,0,0,280.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M41"", ""plant_number__iexact"": ""0""}"
1558,Manaus,0,0,M28,280,270,330,0,0,0,0,293.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
